product,content,date_time,sentiment
Samsung Galaxy,I regret buying the {}. Not worth the money.,2016-08-28 23:44:59,negative
OnePlus,Battery life on the {} could be better.,2016-09-26 18:06:08,neutral
Samsung Galaxy,The {} has exceeded my expectations!,2016-08-18 08:01:25,positive
iPhone,The {} keeps crashing. Frustrated!,2016-07-08 09:52:44,negative
Google Pixel,Having some issues with my {}. Anyone else?,2016-07-15 13:12:36,neutral
Xiaomi,The display on the {} is okay.,2016-07-26 19:12:21,neutral
Samsung Galaxy,The camera on the {} is disappointing.,2016-07-16 15:29:53,negative
OnePlus,"The camera quality is decent, but could be better.",2016-08-24 13:03:38,neutral
Xiaomi,The {} is a great value for the price.,2016-07-13 02:35:28,positive
Xiaomi,Touchscreen on my {} is unresponsive at times.,2016-09-09 16:18:03,neutral
OnePlus,The display on the {} is okay.,2016-08-26 09:00:08,neutral
Samsung Galaxy,I'm impressed with the build quality of the {}.,2016-07-28 05:40:39,positive
OnePlus,The camera on the {} is disappointing.,2016-07-29 00:46:19,negative
iPhone,The camera on the {} is disappointing.,2016-07-06 04:11:12,negative
Google Pixel,"The display is so vibrant and clear, absolutely love it!",2016-08-30 16:51:54,positive
iPhone,Experiencing connectivity issues with the {}.,2016-09-19 22:38:55,neutral
Google Pixel,I regret buying the {}. Not worth the money.,2016-08-11 09:59:27,negative
OnePlus,Having some issues with my {}. Anyone else?,2016-09-21 23:52:00,neutral
iPhone,I regret buying the {}. Not worth the money.,2016-07-06 19:28:04,negative
Samsung Galaxy,"The camera quality is decent, but could be better.",2016-07-11 01:56:53,neutral
iPhone,Battery life on the {} could be better.,2016-08-18 06:50:49,neutral
iPhone,The {} keeps crashing. Frustrated!,2016-09-02 23:52:32,negative
OnePlus,My {} is slower than expected.,2016-07-05 13:40:25,negative
Samsung Galaxy,The {} keeps crashing. Frustrated!,2016-08-25 08:55:21,negative
Google Pixel,"The display is so vibrant and clear, absolutely love it!",2016-09-10 20:18:14,positive
Xiaomi,The {} is a great value for the price.,2016-07-02 01:00:45,positive
Xiaomi,"It's a good phone, but the speaker isn't very loud.",2016-08-09 16:27:19,neutral
Samsung Galaxy,"Loving the new software update, everything runs smoother.",2016-09-09 16:40:12,positive
Google Pixel,The phone heats up too quickly during gaming sessions.,2016-09-29 23:57:39,negative
iPhone,I hate how slow the phone gets after a few months.,2016-07-20 07:20:49,negative
Google Pixel,My {} is slower than expected.,2016-08-16 09:13:52,neutral
OnePlus,"The camera quality is decent, but could be better.",2016-07-02 22:02:31,neutral
Google Pixel,The battery life of this phone is amazing! Lasts all day.,2016-08-31 09:16:57,positive
Samsung Galaxy,The display on the {} is okay.,2016-08-13 13:36:01,neutral
Samsung Galaxy,I'm impressed with the build quality of the {}.,2016-08-15 08:11:39,positive
Samsung Galaxy,Experiencing connectivity issues with the {}.,2016-09-07 17:39:38,negative
Samsung Galaxy,I regret buying the {}. Not worth the money.,2016-09-12 03:22:53,negative
Google Pixel,The {} is really sleek and fast.,2016-08-18 05:00:45,positive
iPhone,"Loving the new software update, everything runs smoother.",2016-09-01 21:29:11,positive
OnePlus,I hate how slow the phone gets after a few months.,2016-07-18 02:04:36,negative
iPhone,My {} runs all my apps smoothly.,2016-08-10 16:59:03,positive
Samsung Galaxy,The phone heats up too quickly during gaming sessions.,2016-07-01 20:28:11,negative
Samsung Galaxy,The camera on the {} is disappointing.,2016-09-03 08:02:39,negative
Samsung Galaxy,The battery life of this phone is amazing! Lasts all day.,2016-07-05 02:18:35,positive
OnePlus,The camera on the {} is disappointing.,2016-07-15 17:44:33,negative
Samsung Galaxy,"It's a good phone, but the speaker isn't very loud.",2016-07-23 14:50:47,neutral
iPhone,Battery life on the {} is excellent.,2016-09-16 03:11:21,positive
iPhone,My {} runs all my apps smoothly.,2016-07-04 02:17:34,positive
Xiaomi,Battery life on the {} is excellent.,2016-09-07 04:17:36,positive
Google Pixel,The display on the {} is okay.,2016-09-04 19:30:18,neutral
Samsung Galaxy,The {} is a great value for the price.,2016-07-01 00:19:56,positive
Google Pixel,I regret buying the {}. Not worth the money.,2016-09-10 00:59:56,negative
OnePlus,"It's a good phone, but the speaker isn't very loud.",2016-09-28 01:23:06,neutral
Xiaomi,Having some issues with my {}. Anyone else?,2016-07-24 02:17:48,neutral
OnePlus,The camera quality on the {} is amazing.,2016-08-15 10:10:55,positive
OnePlus,"The display is so vibrant and clear, absolutely love it!",2016-08-07 14:22:45,positive
Samsung Galaxy,The phone's build quality feels cheap and fragile.,2016-09-10 18:06:47,negative
Samsung Galaxy,The camera quality on the {} is amazing.,2016-08-10 10:55:55,positive
Samsung Galaxy,Really happy with the performance of my new {}.,2016-08-07 23:06:04,positive
iPhone,I'm impressed with the build quality of the {}.,2016-07-18 07:25:50,positive
Xiaomi,My {} is slower than expected.,2016-07-22 23:49:02,negative
OnePlus,Why is my {} overheating?,2016-08-02 13:56:14,negative
OnePlus,My {} runs all my apps smoothly.,2016-08-30 02:20:52,positive
OnePlus,Having some issues with my {}. Anyone else?,2016-07-31 16:16:55,neutral
Google Pixel,My {} is slower than expected.,2016-09-17 05:41:47,neutral
Google Pixel,The {} has exceeded my expectations!,2016-08-06 15:17:06,positive
Google Pixel,The camera on the {} is disappointing.,2016-07-19 22:04:30,negative
Xiaomi,"The camera quality is decent, but could be better.",2016-08-21 13:48:20,neutral
Google Pixel,Battery life on the {} is excellent.,2016-08-24 13:45:49,positive
Google Pixel,The phone's build quality feels cheap and fragile.,2016-07-15 10:57:00,negative
Xiaomi,The phone heats up too quickly during gaming sessions.,2016-08-11 07:09:07,negative
OnePlus,The {} keeps crashing. Frustrated!,2016-08-22 16:44:34,negative
OnePlus,Experiencing connectivity issues with the {}.,2016-07-30 23:42:03,neutral
Xiaomi,The camera on the {} is disappointing.,2016-07-07 03:25:50,negative
Xiaomi,The {} has exceeded my expectations!,2016-08-24 06:42:55,positive
Xiaomi,The {} has exceeded my expectations!,2016-07-18 07:29:35,positive
iPhone,The {} is really sleek and fast.,2016-07-24 16:32:19,positive
OnePlus,My {} is slower than expected.,2016-09-12 07:27:21,neutral
iPhone,I regret buying the {}. Not worth the money.,2016-09-29 20:41:33,negative
iPhone,Having some issues with my {}. Anyone else?,2016-09-19 18:43:38,neutral
Xiaomi,Experiencing connectivity issues with the {}.,2016-08-24 23:53:17,neutral
iPhone,Experiencing connectivity issues with the {}.,2016-09-13 11:12:41,negative
OnePlus,I hate how slow the phone gets after a few months.,2016-09-27 04:30:14,negative
iPhone,The phone's build quality feels cheap and fragile.,2016-07-06 19:10:07,negative
Xiaomi,Touchscreen on my {} is unresponsive at times.,2016-07-23 12:00:16,neutral
Xiaomi,The {} has exceeded my expectations!,2016-07-03 05:21:08,positive
OnePlus,Not too impressed with the {}. Expected more.,2016-09-25 14:28:25,neutral
Samsung Galaxy,Why is my {} overheating?,2016-07-30 16:23:36,negative
Samsung Galaxy,The phone's build quality feels cheap and fragile.,2016-07-22 08:38:05,negative
Samsung Galaxy,The display on the {} is okay.,2016-08-24 01:16:09,neutral
OnePlus,I'm impressed with the build quality of the {}.,2016-09-08 12:00:27,positive
OnePlus,Really happy with the performance of my new {}.,2016-07-23 13:16:49,positive
Google Pixel,Really happy with the performance of my new {}.,2016-07-25 16:01:05,positive
Google Pixel,The display on the {} is okay.,2016-09-10 06:34:51,neutral
OnePlus,My {} is slower than expected.,2016-09-04 17:50:17,neutral
iPhone,Really happy with the performance of my new {}.,2016-07-25 04:10:41,positive
Xiaomi,Having some issues with my {}. Anyone else?,2016-07-20 15:58:10,neutral
OnePlus,Really happy with the performance of my new {}.,2016-09-07 19:27:44,positive
OnePlus,The {} keeps crashing. Frustrated!,2016-09-03 10:01:14,negative
iPhone,The camera on the {} is decent.,2016-08-24 15:51:10,neutral
Google Pixel,Touchscreen on my {} is unresponsive at times.,2016-08-21 15:31:30,negative
Samsung Galaxy,My {} runs all my apps smoothly.,2016-09-27 06:39:16,positive
Google Pixel,Battery life on the {} is excellent.,2016-08-03 14:36:40,positive
OnePlus,I regret buying the {}. Not worth the money.,2016-09-26 13:37:27,negative
Samsung Galaxy,The phone's build quality feels cheap and fragile.,2016-08-08 01:16:50,negative
iPhone,The battery life of this phone is amazing! Lasts all day.,2016-07-04 23:06:59,positive
OnePlus,The {} has exceeded my expectations!,2016-09-24 11:27:22,positive
Google Pixel,Experiencing connectivity issues with the {}.,2016-07-21 16:30:56,negative
Samsung Galaxy,"The display is so vibrant and clear, absolutely love it!",2016-07-26 14:11:07,positive
Xiaomi,"Loving the new software update, everything runs smoother.",2016-09-05 08:49:26,positive
OnePlus,I'm impressed with the build quality of the {}.,2016-08-30 14:11:54,positive
Xiaomi,Why is my {} overheating?,2016-07-10 05:07:04,negative
Samsung Galaxy,Experiencing connectivity issues with the {}.,2016-07-20 15:47:28,negative
Xiaomi,Having some issues with my {}. Anyone else?,2016-09-13 01:11:01,neutral
Samsung Galaxy,Experiencing connectivity issues with the {}.,2016-09-17 21:50:18,negative
iPhone,Really happy with the performance of my new {}.,2016-07-04 19:37:52,positive
OnePlus,The phone heats up too quickly during gaming sessions.,2016-07-26 19:23:04,negative
Xiaomi,The camera quality on the {} is amazing.,2016-08-16 10:24:26,positive
OnePlus,Why is my {} overheating?,2016-09-09 16:23:23,negative
Google Pixel,Experiencing connectivity issues with the {}.,2016-09-23 22:40:49,neutral
Google Pixel,"The camera quality is decent, but could be better.",2016-09-06 13:54:44,neutral
Xiaomi,Battery life on the {} could be better.,2016-08-26 21:52:34,neutral
Samsung Galaxy,The camera quality on the {} is amazing.,2016-09-02 21:43:26,positive
iPhone,Having some issues with my {}. Anyone else?,2016-09-27 11:05:08,neutral
iPhone,"The display is so vibrant and clear, absolutely love it!",2016-09-08 17:05:10,positive
Google Pixel,Really happy with the performance of my new {}.,2016-09-25 10:19:15,positive
iPhone,The phone's build quality feels cheap and fragile.,2016-07-01 22:08:44,negative
iPhone,Why is my {} overheating?,2016-07-05 08:09:44,negative
Samsung Galaxy,The display on the {} is okay.,2016-09-25 14:37:55,neutral
Google Pixel,The display on the {} is okay.,2016-08-17 20:49:47,neutral
iPhone,The camera on the {} is decent.,2016-07-08 03:29:16,neutral
Google Pixel,The display on the {} is okay.,2016-07-28 01:07:52,neutral
Samsung Galaxy,The {} is really sleek and fast.,2016-07-02 16:48:06,positive
Samsung Galaxy,My {} is slower than expected.,2016-08-26 18:00:43,neutral
iPhone,The camera quality on the {} is amazing.,2016-07-30 23:34:46,positive
OnePlus,"Loving the new software update, everything runs smoother.",2016-08-23 15:09:13,positive
iPhone,My {} is slower than expected.,2016-07-17 02:23:04,neutral
Google Pixel,My {} is slower than expected.,2016-08-27 11:50:09,neutral
OnePlus,"The camera quality is decent, but could be better.",2016-07-24 16:32:44,neutral
iPhone,Why is my {} overheating?,2016-08-08 19:39:38,negative
OnePlus,I'm impressed with the build quality of the {}.,2016-09-13 10:17:00,positive
Samsung Galaxy,Having some issues with my {}. Anyone else?,2016-08-17 09:34:29,neutral
OnePlus,The {} keeps crashing. Frustrated!,2016-09-19 18:28:54,negative
Samsung Galaxy,The {} is a great value for the price.,2016-07-01 23:18:38,positive
Google Pixel,The {} is a great value for the price.,2016-08-22 16:57:25,positive
iPhone,I'm impressed with the build quality of the {}.,2016-08-24 16:54:56,positive
Xiaomi,Really happy with the performance of my new {}.,2016-09-02 00:25:21,positive
OnePlus,Experiencing connectivity issues with the {}.,2016-09-03 21:58:40,neutral
iPhone,"Loving the new software update, everything runs smoother.",2016-08-24 16:04:19,positive
iPhone,Experiencing connectivity issues with the {}.,2016-08-02 21:33:19,negative
iPhone,The phone's build quality feels cheap and fragile.,2016-08-04 06:37:44,negative
Samsung Galaxy,The battery life of this phone is amazing! Lasts all day.,2016-08-26 02:49:43,positive
OnePlus,"The display is so vibrant and clear, absolutely love it!",2016-07-10 08:21:16,positive
iPhone,Not too impressed with the {}. Expected more.,2016-09-11 12:34:46,neutral
Samsung Galaxy,My {} is slower than expected.,2016-07-25 21:44:04,neutral
Samsung Galaxy,The camera on the {} is decent.,2016-09-19 20:58:11,neutral
Google Pixel,The phone heats up too quickly during gaming sessions.,2016-09-12 03:16:32,negative
iPhone,I regret buying the {}. Not worth the money.,2016-07-28 23:53:45,negative
Google Pixel,The {} keeps crashing. Frustrated!,2016-08-18 12:43:29,negative
OnePlus,The {} is really sleek and fast.,2016-07-03 04:33:13,positive
Samsung Galaxy,Having some issues with my {}. Anyone else?,2016-09-04 22:06:52,neutral
OnePlus,The camera quality on the {} is amazing.,2016-09-10 18:47:07,positive
OnePlus,"The camera quality is decent, but could be better.",2016-08-16 07:10:25,neutral
Samsung Galaxy,The camera quality on the {} is amazing.,2016-09-12 13:13:17,positive
Samsung Galaxy,I regret buying the {}. Not worth the money.,2016-09-20 05:59:38,negative
iPhone,"The display is so vibrant and clear, absolutely love it!",2016-07-09 18:44:48,positive
Xiaomi,Battery life on the {} could be better.,2016-08-16 09:53:35,neutral
OnePlus,The phone heats up too quickly during gaming sessions.,2016-07-12 01:48:36,negative
OnePlus,My {} is slower than expected.,2016-09-09 09:05:42,negative
iPhone,My {} is slower than expected.,2016-09-26 18:02:54,neutral
OnePlus,"The display is so vibrant and clear, absolutely love it!",2016-09-20 09:29:58,positive
Samsung Galaxy,My {} runs all my apps smoothly.,2016-08-08 19:52:05,positive
Xiaomi,I'm impressed with the build quality of the {}.,2016-09-27 23:16:42,positive
Xiaomi,The display on the {} is okay.,2016-08-18 10:47:29,neutral
Samsung Galaxy,The {} keeps crashing. Frustrated!,2016-08-31 04:10:12,negative
Xiaomi,Experiencing connectivity issues with the {}.,2016-07-22 18:46:34,negative
iPhone,Battery life on the {} is excellent.,2016-08-19 05:18:13,positive
Xiaomi,The camera on the {} is decent.,2016-08-26 04:32:15,neutral
Samsung Galaxy,Really happy with the performance of my new {}.,2016-09-14 09:10:56,positive
iPhone,The camera quality on the {} is amazing.,2016-09-17 18:26:20,positive
Xiaomi,Having some issues with my {}. Anyone else?,2016-09-29 21:36:55,neutral
Xiaomi,My {} is slower than expected.,2016-07-03 09:31:18,neutral
Samsung Galaxy,"It's a good phone, but the speaker isn't very loud.",2016-09-01 22:33:25,neutral
Xiaomi,Why is my {} overheating?,2016-07-08 09:02:27,negative
iPhone,My {} is slower than expected.,2016-08-20 11:52:37,neutral
OnePlus,The camera on the {} is disappointing.,2016-08-26 05:18:00,negative
iPhone,Why is my {} overheating?,2016-07-02 12:58:45,negative
iPhone,The {} is a great value for the price.,2016-08-12 05:36:56,positive
Xiaomi,"The display is so vibrant and clear, absolutely love it!",2016-07-31 19:21:09,positive
Samsung Galaxy,The {} keeps crashing. Frustrated!,2016-08-21 17:46:58,negative
Xiaomi,Battery life on the {} could be better.,2016-07-16 20:27:46,neutral
OnePlus,The phone heats up too quickly during gaming sessions.,2016-08-30 04:40:11,negative
OnePlus,The camera on the {} is decent.,2016-09-20 05:08:49,neutral
Samsung Galaxy,My {} is slower than expected.,2016-09-23 01:15:52,neutral
Xiaomi,"Loving the new software update, everything runs smoother.",2016-09-29 12:11:27,positive
